ChannelTitle=	Vol. Pulse	Blood Flow	ECG	
7.55	-0.33	29.1	50.8	
7.555	-0.18	31.4	38.7	
7.56	-0.02	33	28.9	
7.565	0.15	33.6	22.9	
7.57	0.32	33.5	11	
7.575	0.48	32.9	-4.1	
7.58	0.64	31.6	-13.1	
7.585	0.79	29.9	-12	
7.59	0.93	28.2	-7.6	
7.595	1.06	26.4	-12	
7.6	1.19	24.2	-12.8	
7.605	1.29	21.9	-12.4	
7.61	1.39	19.4	-17.4	
7.615	1.48	16.6	-19.9	
7.62	1.54	14.2	-18.8	
7.625	1.6	12.2	-13.7	
7.63	1.65	10.1	-12.7	
7.635	1.69	8.2	-9.8	
7.64	1.72	6.6	-5.7	
7.645	1.74	5.1	-12.1	
7.65	1.75	3.6	-11.7	
7.655	1.76	2.6	-8.5	
7.66	1.76	1.4	-17.8	
7.665	1.76	0	-21.9	
7.67	1.75	-1.4	-11.5	
7.675	1.73	-2.3	-5.4	
7.68	1.71	-3.2	-8.2	
7.685	1.68	-3.9	-8.5	
7.69	1.65	-4.1	-10.6	
7.695	1.63	-4.3	-13.5	
7.7	1.6	-4.5	-9.8	
7.705	1.57	-4.6	-0.2	
7.71	1.54	-4.6	0.5	
7.715	1.51	-4.9	-6.4	
7.72	1.47	-5.4	0.4	
7.725	1.44	-6.2	-0.2	
7.73	1.4	-7.1	-7.5	
7.735	1.35	-8.2	2.2	
7.74	1.3	-9.4	1.7	
7.745	1.25	-10.3	-5.1	
7.75	1.19	-10.7	0.1	
7.755	1.13	-10.7	7.4	
7.76	1.07	-10.6	7.5	
7.765	1.01	-10.5	3.1	
7.77	0.96	-10	2.2	
7.775	0.91	-9	0.9	
7.78	0.86	-8.4	3.5	
7.785	0.81	-8.1	2.5	
7.79	0.77	-7.7	-3.1	
7.795	0.73	-7.3	9.1	
7.8	0.69	-6.6	8.8	
7.805	0.66	-5.4	0	
7.81	0.63	-4.3	4.5	
7.815	0.61	-4	6.1	
7.82	0.59	-3.9	8.5	
7.825	0.57	-3.6	3.5	
7.83	0.55	-3.4	4.3	
7.835	0.53	-3	8.9	
7.84	0.51	-2.2	7.9	
7.845	0.5	-1.2	8.9	
7.85	0.49	-0.5	6.5	
7.855	0.49	0.4	6.6	
7.86	0.49	1	2.7	
7.865	0.5	1.3	-0.9	
7.87	0.5	1.4	-2.7	
7.875	0.51	1.5	-6.6	
7.88	0.51	1.3	0.8	
7.885	0.51	1	21.7	
7.89	0.52	1.1	42	
7.895	0.52	1.3	36.3	
7.9	0.52	1.4	14.7	
7.905	0.53	1.5	6.6	
7.91	0.53	1.5	21.4	
7.915	0.54	1.2	47.9	
7.92	0.54	0.8	52.7	
7.925	0.54	0.4	34.6	
7.93	0.54	-0.1	41.7	
7.935	0.54	-0.5	50.9	
7.94	0.53	-0.4	37.5	
7.945	0.53	-0.3	41.9	
7.95	0.52	-0.5	51.3	
7.955	0.52	-0.9	50.3	
7.96	0.51	-1.4	41.7	
7.965	0.5	-2.1	28.4	
7.97	0.48	-2.7	26.1	
7.975	0.47	-3	22.7	
7.98	0.45	-3.5	-1	
7.985	0.43	-3.7	-17.3	
7.99	0.41	-3.4	-16.5	
7.995	0.39	-3.1	-13.2	
8	0.37	-3.1	-7.7	
8.005	0.36	-3.1	-12.1	
8.01	0.34	-3.3	-23	
8.015	0.32	-3.9	-23.2	
8.02	0.3	-4.5	-21	
8.025	0.27	-4.9	-20.7	
8.03	0.25	-5	-15.8	
8.035	0.22	-4.7	-22.3	
8.04	0.2	-4.1	-28.8	
8.045	0.18	-3.7	-22.3	
8.05	0.16	-3.9	-24.2	
8.055	0.14	-4.2	-36.5	
8.06	0.11	-4.6	-31.7	
8.065	0.09	-5	1.5	
8.07	0.06	-5.1	59.7	
8.075	0.04	-4.8	167.6	
8.08	0.02	-4.4	276.9	
8.085	-0.01	-4.1	200.6	
8.09	-0.02	-3.7	10.6	
8.095	-0.04	-3.5	-4.6	
8.1	-0.06	-3.8	-47.6	
8.105	-0.08	-4.1	-314.5	
8.11	-0.1	-4.3	-441	
8.115	-0.12	-4.4	-296.5	
8.12	-0.14	-4.2	-161	
8.125	-0.16	-3.9	-124.5	
8.13	-0.18	-3.8	-96.6	
8.135	-0.2	-3.8	-55.3	
8.14	-0.22	-3.7	-30.2	
8.145	-0.23	-3.8	-22.7	
8.15	-0.25	-4	-10.1	
8.155	-0.27	-4.1	-5.4	
8.16	-0.29	-4	-13.3	
8.165	-0.31	-3.9	-4.6	
8.17	-0.33	-3.5	7.8	
8.175	-0.34	-3	6.2	
8.18	-0.35	-2.7	12.4	
8.185	-0.36	-2.7	24.7	
8.19	-0.38	-2.7	26	
8.195	-0.39	-2.9	26.1	
8.2	-0.4	-3.3	34.8	
8.205	-0.42	-3.4	36.6	
8.21	-0.43	-3.3	36	
8.215	-0.45	-3.3	33.3	
8.22	-0.46	-3.2	28.7	
8.225	-0.47	-2.9	35.6	
8.23	-0.48	-2.8	41.4	
8.235	-0.5	-2.6	48	
8.24	-0.51	-2.4	50.9	
8.245	-0.52	-2.4	47.1	
8.25	-0.53	-2.6	56	
8.255	-0.54	-2.7	67.8	
8.26	-0.55	-2.5	64.2	
8.265	-0.56	-2.4	63.2	
8.27	-0.57	-2.3	71.3	
8.275	-0.58	-2.3	76.4	
8.28	-0.58	-2.6	85.3	
8.285	-0.59	-2.7	90.5	
8.29	-0.6	-2.2	86.9	
8.295	-0.61	-1.3	95	
8.3	-0.61	-0.1	104.1	
8.305	-0.6	1.9	101.9	
8.31	-0.59	4.7	105	
8.315	-0.55	8.1	105.8	
8.32	-0.5	12.2	105.8	
8.325	-0.42	16.6	104.1	
8.33	-0.33	20.6	93.8	
8.335	-0.22	24.3	93	
8.34	-0.08	27.7	84	
8.345	0.06	30.7	59.5	
8.35	0.22	33.3	49.6	
8.355	0.39	35.5	45.7	
8.36	0.57	37.1	32.9	
8.365	0.76	37.6	17.1	
8.37	0.94	37.1	6.2	
8.375	1.12	36	7.5	
8.38	1.29	34.4	10.9	
8.385	1.45	32.6	7.4	
8.39	1.6	30.6	-2.2	
8.395	1.74	28.2	-12.3	
8.4	1.87	25.3	-14.9	
8.405	1.98	22.7	-5.6	
8.41	2.08	20.4	0	
8.415	2.16	18	-2.8	
8.42	2.24	15.7	-11.6	
8.425	2.3	13.6	-16.5	
8.43	2.35	11.5	-9.8	
8.435	2.39	9.4	-10.3	
8.44	2.42	7.6	-8.6	
8.445	2.45	5.8	-4.7	
8.45	2.46	3.9	-3.2	
8.455	2.46	2.2	-9.6	
8.46	2.46	0.9	-18.4	
8.465	2.45	-0.4	-3.3	
8.47	2.43	-1.4	-0.3	
8.475	2.41	-2.1	-7.5	
8.48	2.39	-2.8	-4.1	
8.485	2.36	-3.6	-6.8	
8.49	2.33	-4.3	-2.3	
8.495	2.3	-5.1	-3.5	
8.5	2.26	-5.8	-10	
8.505	2.22	-6.3	-3.3	
8.51	2.18	-6.5	-2.9	
8.515	2.13	-6.8	-5.2	
8.52	2.09	-7.1	-1.6	
8.525	2.04	-7.3	-4.5	
8.53	2	-7.8	-4.9	
8.535	1.95	-8.4	3	
8.54	1.9	-8.8	1.5	
8.545	1.84	-9.3	-3.1	
8.55	1.79	-9.9	-0.1	
8.555	1.73	-10.2	2.8	
8.56	1.67	-10.1	-4.4	
8.565	1.61	-9.8	-11.2	
8.57	1.56	-9.2	-4.3	
8.575	1.51	-8.5	0.2	
8.58	1.46	-8	-5.7	
8.585	1.41	-7.7	-11.9	
8.59	1.37	-7.3	-7.8	
8.595	1.33	-6.9	-3.9	
8.6	1.29	-6.4	-4	
8.605	1.25	-5.6	-4.7	
8.61	1.22	-4.6	-10.6	
8.615	1.19	-3.8	-10.9	
8.62	1.17	-3	-0.3	
8.625	1.15	-2	-0.5	
8.63	1.14	-1.2	-4.9	
8.635	1.13	-0.6	-2.7	
8.64	1.12	0.3	-7.8	
8.645	1.12	1	-19.3	
8.65	1.12	1.6	-26.1	
8.655	1.13	2.2	-7.7	
8.66	1.14	2.8	11	
8.665	1.15	3.3	16.8	
8.67	1.16	3.7	21.3	
8.675	1.17	3.9	7.2	
8.68	1.19	3.6	-8.8	
8.685	1.2	3.3	-1.5	
8.69	1.21	3.4	27.4	
8.695	1.22	3.5	42.3	
8.7	1.23	3	36	
8.705	1.24	2.4	33.4	
8.71	1.24	1.9	36	
8.715	1.25	1.4	39	
8.72	1.25	1.3	34.6	
8.725	1.25	1.2	33.3	
8.73	1.25	1	39.2	
8.735	1.25	0.8	38.2	
8.74	1.24	0.8	24	
8.745	1.24	0.6	8.8	
8.75	1.24	0.1	5.9	
8.755	1.23	-0.3	-1.5	
8.76	1.22	-0.7	-14.1	
8.765	1.21	-1.4	-6.3	
8.77	1.2	-2	-4.5	
8.775	1.18	-2.1	-18.3	
8.78	1.17	-2.2	-18.3	
8.785	1.15	-2.4	-14.8	
8.79	1.13	-2.6	-16.3	
8.795	1.11	-2.8	-18.7	
8.8	1.09	-3.2	-16.4	
8.805	1.07	-3.3	-22.7	
8.81	1.05	-3.4	-32.1	
8.815	1.03	-3.6	-28.7	
8.82	1.01	-3.5	-29.5	
8.825	0.98	-3.2	-30.2	
8.83	0.96	-3.3	-35.6	
8.835	0.94	-3.4	-36.9	
8.84	0.92	-3.4	-11.5	
8.845	0.9	-3.6	28.1	
8.85	0.88	-3.9	91.3	
8.855	0.85	-4	208.4	
8.86	0.83	-4	272.3	
8.865	0.81	-4.1	115.7	
8.87	0.78	-4	-29.3	
8.875	0.76	-3.7	-13.8	
8.88	0.74	-3.9	-183.8	
8.885	0.71	-4.4	-453	
8.89	0.69	-4.6	-468.9	
8.895	0.66	-4.5	-304.6	
8.9	0.64	-4.2	-158.4	
8.905	0.61	-3.7	-109.1	
8.91	0.59	-3.2	-91.8	
8.915	0.58	-3.2	-49.1	
8.92	0.56	-3.3	-21.1	
8.925	0.54	-3.4	-12.8	
8.93	0.52	-3.7	-4.3	
8.935	0.5	-4	4	
8.94	0.47	-4.1	4.2	
8.945	0.45	-4	2.4	
8.95	0.43	-3.9	9	
8.955	0.41	-3.4	13.9	
8.96	0.39	-2.9	15.7	
8.965	0.38	-2.7	24.8	
8.97	0.36	-2.5	27.6	
8.975	0.35	-2.2	19.3	
8.98	0.33	-2.4	28.9	
8.985	0.32	-3.1	42.5	
8.99	0.3	-3.5	35.2	
8.995	0.28	-3.8	28.7	
9	0.26	-3.9	34	
9.005	0.24	-3.9	37.2	
9.01	0.22	-3.6	41	
9.015	0.2	-3.3	49.5	
9.02	0.19	-2.8	54.4	
9.025	0.17	-2.2	52.7	
9.03	0.16	-2	47.8	
9.035	0.15	-2	51.6	
9.04	0.14	-2.1	65.3	
9.045	0.13	-2.3	76.5	
9.05	0.12	-2.6	81.3	
9.055	0.1	-2.5	81.9	
9.06	0.09	-2.3	77	
9.065	0.08	-2.3	78	
9.07	0.07	-2	82.9	
9.075	0.06	-1.3	87.6	
9.08	0.05	-0.4	89.3	
9.085	0.05	0.9	85.4	
9.09	0.06	3.1	88.3	
9.095	0.09	6	93.5	
9.1	0.12	9.6	90.2	
9.105	0.18	13.8	82.3	
9.11	0.26	18.2	68.3	
9.115	0.36	22.2	55.8	
9.12	0.48	26	46.4	
9.125	0.62	29.7	33	
9.13	0.77	32.8	30.5	
9.135	0.94	35.2	16	
9.14	1.11	37	-5.2	
9.145	1.29	37.9	-6.7	
9.15	1.48	38.1	-11	
9.155	1.66	37.7	-13.8	
9.16	1.84	36.8	-18.8	
9.165	2.01	35.2	-29	
9.17	2.17	33.2	-22.6	
9.175	2.32	30.9	-17.3	
9.18	2.46	28.1	-21.2	
9.185	2.58	25.2	-19.6	
9.19	2.69	22.6	-24.2	
9.195	2.78	20.1	-31.6	
9.2	2.86	17.5	-25.8	
9.205	2.93	15.2	-26.3	
9.21	2.99	12.8	-30.9	
9.215	3.03	10.4	-22.1	
9.22	3.06	8.3	-22.3	
9.225	3.09	6.3	-28.5	
9.23	3.1	4.3	-29	
9.235	3.1	2.3	-26.8	
9.24	3.09	0.7	-17.2	
9.245	3.08	-0.8	-18.2	
9.25	3.06	-2.2	-30.4	
9.255	3.03	-3.3	-27.5	
9.26	3	-4.1	-20.2	
9.265	2.96	-4.9	-20.7	
9.27	2.92	-5.7	-20.1	
9.275	2.88	-6.5	-20.9	
9.28	2.83	-7.6	-20.6	
9.285	2.78	-8.6	-17.3	
9.29	2.72	-9.3	-20.2	
9.295	2.66	-9.9	-34.3	
9.3	2.59	-10.8	-30.1	
9.305	2.53	-11.7	-21.1	
9.31	2.46	-12.5	-33.2	
9.315	2.38	-13.2	-29.2	
9.32	2.3	-13.5	-19	
9.325	2.22	-13.6	-28.4	
9.33	2.15	-13.7	-34	
9.335	2.07	-13.9	-31.8	
9.34	1.99	-13.7	-29.6	
9.345	1.91	-13.3	-25	
9.35	1.84	-12.7	-23.7	
9.355	1.77	-11.8	-23.6	
9.36	1.7	-10.9	-29	
9.365	1.64	-10.3	-30.6	
9.37	1.59	-9.6	-27.3	
9.375	1.53	-8.7	-31.8	
9.38	1.48	-8	-24.8	
9.385	1.44	-7.2	-23.2	
9.39	1.4	-6.1	-27.6	
9.395	1.37	-5.3	-30.3	
9.4	1.34	-4.8	-33	
9.405	1.31	-4.2	-30.8	
9.41	1.28	-3.5	-31.9	
9.415	1.26	-2.7	-25.8	
9.42	1.24	-1.7	-22.9	
9.425	1.23	-0.6	-36.2	
9.43	1.23	0.2	-41	
9.435	1.22	0.9	-14.5	
9.44	1.22	1.6	6.4	
9.445	1.23	2	-0.6	
9.45	1.23	2.1	-14.6	
9.455	1.24	2	-19.2	
9.46	1.24	1.9	-14.3	
9.465	1.24	1.9	3.8	
9.47	1.25	2	24.5	
9.475	1.25	2.1	24.8	
9.48	1.26	1.7	22.7	
9.485	1.26	1.3	23	
9.49	1.26	1	22.6	
9.495	1.26	0.7	25.4	
9.5	1.25	0.2	31.3	
9.505	1.25	-0.3	35.6	
9.51	1.24	-0.7	26.4	
9.515	1.23	-1	11	
9.52	1.22	-1.4	2.3	
9.525	1.2	-1.9	-8.6	
9.53	1.19	-2.6	-20.3	
9.535	1.17	-3.2	-15.5	
9.54	1.14	-3.4	-13.3	
9.545	1.12	-3.6	-20.3	
9.55	1.1	-3.9	-16.8	
9.555	1.07	-4.2	-17.3	
9.56	1.05	-4.5	-23	
9.565	1.02	-5	-24	
9.57	0.99	-5.4	-27.8	
9.575	0.95	-5.5	-27.8	
9.58	0.92	-5.7	-26	
9.585	0.89	-6	-29.3	
9.59	0.85	-6.3	-26.5	
9.595	0.82	-6.5	-28.4	
9.6	0.78	-6.6	-40.3	
9.605	0.75	-6.6	-51.7	
9.61	0.71	-6.6	-42.2	
9.615	0.67	-6.8	0.3	
9.62	0.64	-6.9	45.9	
9.625	0.6	-6.9	113.9	
9.63	0.56	-6.8	223	
9.635	0.52	-6.9	216.8	
9.64	0.49	-6.9	10.1	
9.645	0.45	-7.1	-91.1	
9.65	0.41	-7.2	-78	
9.655	0.38	-7.1	-265.1	
9.66	0.34	-6.8	-451.9	
9.665	0.3	-6.7	-379.5	
9.67	0.27	-6.5	-213.9	
9.675	0.24	-6.3	-129.1	
9.68	0.2	-6.3	-100.4	
9.685	0.17	-6.6	-69.8	
9.69	0.14	-6.6	-32.8	
9.695	0.1	-6.6	-14.4	
9.7	0.07	-6.5	-3.5	
9.705	0.04	-6.3	7.2	
9.71	0.01	-6.2	7.4	
9.715	-0.03	-6.4	7.9	
9.72	-0.06	-6.5	10.3	
9.725	-0.09	-6.4	18.9	
9.73	-0.12	-6.1	24.4	
9.735	-0.15	-5.7	26.6	
9.74	-0.18	-5.5	30.9	
9.745	-0.2	-5.6	35.6	
9.75	-0.23	-6	36.9	
9.755	-0.26	-6.3	31.8	
9.76	-0.29	-6.3	35.8	
9.765	-0.32	-6.3	49.2	
9.77	-0.35	-6.1	53.5	
9.775	-0.38	-5.6	47.3	
9.78	-0.4	-5.2	45.7	
9.785	-0.43	-4.9	48.9	
9.79	-0.45	-4.5	55.6	
9.795	-0.47	-4.2	58.5	
9.8	-0.49	-4.3	64.8	
9.805	-0.51	-4.5	67.5	
9.81	-0.53	-4.6	58.7	
9.815	-0.55	-4.8	60.9	
9.82	-0.57	-4.8	71	
9.825	-0.59	-4.5	82.6	
9.83	-0.61	-4.3	90.7	
9.835	-0.63	-4.2	93.6	
9.84	-0.64	-3.8	93.4	
9.845	-0.66	-3.2	88.3	
9.85	-0.67	-2.2	91.8	
9.855	-0.67	-0.6	97.6	
9.86	-0.67	1.9	97.5	
9.865	-0.65	5	101.5	
9.87	-0.61	8.9	98.6	
9.875	-0.55	13.5	87.3	
9.88	-0.47	18.3	92.1	
9.885	-0.36	23	88.5	
9.89	-0.24	27.8	65.3	
9.895	-0.09	32.2	48.7	
9.9	0.08	35.7	37.5	
9.905	0.27	38.6	24	
9.91	0.47	40.6	15.5	
9.915	0.67	41.7	11.2	
9.92	0.88	41.8	0	
9.925	1.08	41.6	-11.2	
9.93	1.28	41	-15.6	
9.935	1.48	39.7	-14	
9.94	1.66	37.7	-14.5	
9.945	1.84	35.3	-15.6	
9.95	2	32.6	-19.2	
9.955	2.15	30	-27.5	
9.96	2.28	27.2	-29.7	
9.965	2.4	23.9	-26.8	
9.97	2.5	20.5	-23.4	
9.975	2.58	17.5	-23.1	
9.98	2.65	14.9	-21	
9.985	2.7	12.4	-21.9	
9.99	2.75	10	-23.6	
9.995	2.78	7.5	-21.3	
10	2.79	5	-28.1	
10.005	0	0.5	23	
10.01	0	0.7	99.8	
10.015	0	-3.6	132	
10.02	-0.03	-6.6	119.5	
10.025	-0.06	-5.6	143.3	
10.03	-0.09	-5	149.4	
10.035	-0.11	-2.7	126	
10.04	-0.11	0	162.6	
10.045	-0.11	0.7	183.3	
10.05	-0.11	-0.5	168.9	
10.055	-0.12	-4	185.8	
10.06	-0.15	-8.3	186.3	
10.065	-0.19	-10.2	182.2	
10.07	-0.24	-10.4	188.4	
10.075	-0.3	-12.1	203.3	
10.08	-0.36	-15.5	201.1	
10.085	-0.45	-19.7	187.7	
10.09	-0.56	-24.7	219.2	
10.095	-0.69	-29.9	231.8	
10.1	-0.85	-34.1	219.7	
10.105	-1.03	-38.2	225.9	
10.11	-1.22	-42.3	218.2	
10.115	-1.43	-44.4	198.3	
10.12	-1.65	-44.5	177.3	
10.125	-1.87	-44.7	156.5	
10.13	-2.08	-45.1	140.5	
10.135	-2.3	-44.8	149.5	
10.14	-2.51	-45.1	147.8	
10.145	-2.72	-45.9	130.1	
10.15	-2.94	-45.2	125.5	
10.155	-3.15	-42.3	151.1	
10.16	-3.33	-38.9	170.9	
10.165	-3.5	-35.7	146	
10.17	-3.66	-33.6	140.9	
10.175	-3.81	-32	161.7	
10.18	-3.94	-28.6	170.2	
10.185	-4.05	-23.3	162.4	
10.19	-4.14	-19.1	159.8	
10.195	-4.21	-16.5	156.3	
10.2	-4.27	-14	131.4	
10.205	-4.31	-12.4	174.7	
10.21	-4.36	-12.9	361.3	
10.215	-4.4	-13.9	500.8	
10.22	-4.45	-13.9	NaN	
10.225	-4.5	-13.8	510.1	
10.23	-4.55	-13.4	NaN	
10.235	-4.59	-12.1	426	
10.24	-4.63	-11.2	79.4	
10.245	-4.66	-11.4	-224.5	
10.25	-4.7	-11.7	-173.3	
10.255	-4.74	-12.3	-2.1	
10.26	-4.78	-14	92.1	
10.265	-4.83	-15.7	115.7	
10.27	-4.89	-17	146.1	
10.275	-4.96	-18.6	188.5	
10.28	-5.03	-19.9	196.4	
10.285	-5.11	-20.3	207.4	
10.29	-5.19	-20.9	235.7	
10.295	-5.27	-22.2	242.6	
10.3	-5.36	-23.4	246.5	
10.305	-5.46	-24.9	262.5	
10.31	-5.56	-26.5	268.1	
10.315	-5.67	-25.4	257.5	
10.32	-5.76	-21	261	
10.325	-5.82	-15.7	294.2	
10.33	-5.86	-10.7	309.7	
10.335	-5.88	-6.1	314.6	
10.34	-5.87	-3.3	340.8	
10.345	-5.86	-2.9	372.9	
10.35	-5.85	-3.2	388.1	
10.355	-5.84	-4	402.1	
10.36	-5.84	-5.4	433.3	
10.365	-5.84	-6.6	464.1	
10.37	-5.85	-7.7	467.5	
10.375	-5.87	-9.9	477.4	
10.38	-5.89	-11.9	504.2	
10.385	-5.93	-12.5	NaN	
10.39	-5.96	-12	511.8	
10.395	-5.99	-9	NaN	
10.4	-5.99	-1.8	511.9	
10.405	-5.95	8.2	NaN	
10.41	-5.85	17.9	511.9	
10.415	-5.72	27	NaN	
10.42	-5.53	35.2	511.8	
10.425	-5.32	41.5	NaN	
10.43	-5.07	46	511.5	
10.435	-4.81	49.4	511.5	
10.44	-4.54	50.3	506.8	
10.445	-4.27	48.7	482.9	
10.45	-4.01	46.7	464.6	
10.455	-3.77	44.3	457.2	
10.46	-3.54	40.9	441.4	
10.465	-3.33	37.3	407.8	
10.47	-3.13	33.8	378.6	
10.475	-2.96	29.1	376.9	
10.48	-2.82	23.6	370.1	
10.485	-2.7	18.8	355.9	
10.49	-2.61	14.1	366.2	
10.495	-2.53	9.9	384.4	
10.5	-2.48	7.3	382	
10.505	-2.44	5.1	372.9	
10.51	-2.41	2.1	366.3	
10.515	-2.4	-1	368.2	
10.52	-2.4	-3.7	363.1	
10.525	-2.41	-7.2	359.9	
10.53	-2.45	-10.4	367.1	
10.535	-2.49	-12.1	363	
10.54	-2.54	-13.5	367.4	
10.545	-2.6	-15.3	384	
10.55	-2.67	-16.7	374.3	
10.555	-2.75	-18	370.1	
10.56	-2.83	-19.4	395.3	
10.565	-2.91	-20.2	376.4	
10.57	-3	-20.4	367.9	
10.575	-3.09	-21.5	392.7	
10.58	-3.19	-23.2	385.5	
10.585	-3.29	-24.8	374	
10.59	-3.41	-27.3	380	
10.595	-3.54	-30	389.9	
10.6	-3.67	-30.8	390.3	
10.605	-3.81	-30.5	403.3	
10.61	-3.94	-30.5	415.9	
10.615	-4.08	-29.9	411	
10.62	-4.21	-28.8	438.2	
10.625	-4.33	-28.5	456.3	
10.63	-4.45	-28.1	448.6	
10.635	-4.57	-27.1	469.3	
10.64	-4.68	-26.7	482	
10.645	-4.79	-26.9	473.9	
10.65	-4.9	-26.3	464.5	
10.655	-5.01	-25.5	457.4	
10.66	-5.12	-25.3	446.6	
10.665	-5.22	-24.7	433	
10.67	-5.31	-23	401.3	
10.675	-5.4	-21.5	384.9	
10.68	-5.48	-19.3	396.4	
10.685	-5.54	-16	373.4	
10.69	-5.59	-14.4	355.1	
10.695	-5.64	-15.4	362.4	
10.7	-5.69	-15.7	352.4	
10.705	-5.74	-14.4	353.5	
10.71	-5.78	-12.7	364.8	
10.715	-5.81	-11	360.3	
10.72	-5.84	-9.3	362.9	
10.725	-5.85	-7.5	373.3	
10.73	-5.86	-4.7	363.3	
10.735	-5.84	-1.6	352.8	
10.74	-5.82	-0.5	343	
10.745	-5.8	-1.5	320.4	
10.75	-5.78	-2.7	378.4	
10.755	-5.77	-3.9	484	
10.76	-5.77	-5.5	NaN	
10.765	-5.78	-6.4	NaN	
10.77	-5.78	-7.1	511.5	
10.775	-5.79	-9	NaN	
10.78	-5.82	-11.3	482.3	
10.785	-5.85	-12.5	228.6	
10.79	-5.89	-13.9	-38.9	
10.795	-5.94	-15.6	-15	
10.8	-5.99	-16	132	
10.805	-6.04	-15.7	239.1	
10.81	-6.09	-16.2	322	
10.815	-6.15	-16.6	366	
10.82	-6.2	-16.6	368.4	
10.825	-6.26	-17.5	384.5	
10.83	-6.32	-18.9	404.4	
10.835	-6.39	-19.1	391.9	
10.84	-6.45	-18.6	385.1	
10.845	-6.51	-17.5	395.2	
10.85	-6.57	-15.2	403.7	
10.855	-6.61	-13	415.9	
10.86	-6.64	-12.6	434.8	
10.865	-6.67	-12.9	433.7	
10.87	-6.71	-13.5	421.7	
10.875	-6.75	-15.3	441.4	
10.88	-6.8	-17.2	449.8	
10.885	-6.86	-18.2	464.7	
10.89	-6.92	-19.2	496	
10.895	-6.99	-20.2	502.3	
10.9	-7.05	-19.6	495.8	
10.905	-7.12	-18.3	503.2	
10.91	-7.17	-17.6	NaN	
10.915	-7.23	-16.7	511.8	
10.92	-7.27	-15.5	NaN	
10.925	-7.32	-15.3	512	
10.93	-7.36	-15.1	NaN	
10.935	-7.4	-13.4	NaN	
10.94	-7.42	-9.7	511.9	
10.945	-7.42	-3.5	NaN	
10.95	-7.38	5.7	NaN	
10.955	-7.29	15.7	NaN	
10.96	-7.16	24.2	511.9	
10.965	-6.99	31.1	NaN	
10.97	-6.79	36.7	512	
10.975	-6.57	39.9	NaN	
10.98	-6.33	41.4	NaN	
10.985	-6.09	42.6	511.8	
10.99	-5.85	42.8	511.5	
10.995	-5.61	42.2	491.5	
11	-5.38	42.2	462.6	
11.005	-5.14	41.7	450	
11.01	-4.92	39.7	427.7	
11.015	-4.7	36.9	391.1	
11.02	-4.5	33.7	383.7	
11.025	-4.33	28.8	405.1	
11.03	-4.18	23.1	407.4	
11.035	-4.06	17.9	396	
11.04	-3.96	12.7	386.3	
11.045	-3.89	7.5	391.1	
11.05	-3.85	3.5	397	
11.055	-3.82	-0.1	375.6	
11.06	-3.82	-4.2	374.4	
11.065	-3.83	-7.6	376	
11.07	-3.86	-9.8	363.4	
11.075	-3.89	-11.7	376.8	
11.08	-3.94	-13.2	368.6	
11.085	-3.99	-13.7	344.6	
11.09	-4.04	-14.3	349.2	
11.095	-4.09	-14.9	362.3	
11.1	-4.15	-14.8	361.6	
11.105	-4.2	-14.8	352	
11.11	-4.26	-16.3	359.1	
11.115	-4.33	-18.3	346	
11.12	-4.4	-20.3	338.7	
11.125	-4.49	-23.6	358.8	
11.13	-4.6	-27.3	342.4	
11.135	-4.72	-29.7	342.6	
11.14	-4.85	-31.5	358.9	
11.145	-4.99	-32.9	346	
11.15	-5.13	-33.1	330.2	
11.155	-5.27	-32.9	336.7	
11.16	-5.41	-33.1	360	
11.165	-5.55	-32.6	358.4	
11.17	-5.69	-31.3	348.8	
11.175	-5.82	-30	355.3	
11.18	-5.93	-28.5	355.9	
11.185	-6.04	-26.6	366.6	
11.19	-6.15	-25.1	411.3	
11.195	-6.24	-23.7	438.4	
11.2	-6.32	-21.6	433	
11.205	-6.4	-20.1	424.9	
11.21	-6.47	-20.2	426.8	
11.215	-6.54	-19.8	411.7	
11.22	-6.61	-18.5	395.5	
11.225	-6.67	-18	400.7	
11.23	-6.73	-18.2	370.6	
11.235	-6.79	-18	331.2	
11.24	-6.84	-18.1	338.5	
11.245	-6.9	-18.4	350.4	
11.25	-6.96	-17.4	348.3	
11.255	-7.01	-15.9	355.5	
11.26	-7.06	-15	346.6	
11.265	-7.1	-13.8	340.2	
11.27	-7.13	-11.8	340.9	
11.275	-7.15	-10.6	344.8	
11.28	-7.17	-10	336.5	
11.285	-7.19	-9.3	323.8	
11.29	-7.2	-9.2	346.4	
11.295	-7.21	-9.5	329	
11.3	-7.23	-9.1	291	
11.305	-7.24	-8.3	294.7	
11.31	-7.25	-8.4	342	
11.315	-7.26	-8.8	446.7	
11.32	-7.27	-8.9	509.6	
11.325	-7.28	-9.9	512	
11.33	-7.3	-11.3	511.9	
11.335	-7.32	-11.9	NaN	
11.34	-7.35	-12.2	485.9	
11.345	-7.38	-12.2	236.3	
11.35	-7.4	-11.1	-90.9	
11.355	-7.42	-10	-119.2	#2 Resting ECG Finger Pulse  
11.36	-7.44	-9.9	54.3	
11.365	-7.45	-9.4	176.7	
11.37	-7.46	-8.6	208.9	
11.375	-7.47	-9.3	231.9	
11.38	-7.49	-10.9	258.3	
11.385	-7.51	-12.1	287	
11.39	-7.54	-13.6	315.5	
11.395	-7.58	-15.1	330.7	
11.4	-7.62	-14.6	330.2	
11.405	-7.66	-13.2	320.8	
